"label" "u-r" "F378-r" "F395-r" "F410-r" "F430-r" "g-r" "F515-r" "r-F660" "r-i" "r-F861" "r-z"
"Ech1.30Zm0.35T14.0000_iTp0.00_baseFe.sed" 1 2.41098306624347 2.15233692720635 1.96915582802188 1.36370549127993 1.21586772501055 0.720097845378461 0.51356018960621 -0.0975172126954647 -0.38439348580313 -0.484420146709766 -0.536854331636363
"Ech1.30Zm0.66T00.0300_iTp0.00_baseFe.sed" 1 0.711791411098503 0.617224037614392 0.418651820854336 0.316187821552901 0.316324063849365 0.23127012551889 0.203539190828565 -0.0225553942519952 -0.145062505543578 -0.233464187273867 0.375903518609974
"Ech1.30Zm0.66T00.0400_iTp0.00_baseFe.sed" 1 0.775002405437107 0.634878612062892 0.402514968706527 0.287126281086756 0.285539460715654 0.204982418273886 0.181085120222022 -0.0130821006280399 -0.122612586296427 -0.181544753085532 0.42601041112222
"Ech1.30Zm0.66T00.0500_iTp0.00_baseFe.sed" 1 0.784675458860278 0.619153990879298 0.373938379814845 0.250302920209052 0.252317653297297 0.179781827232915 0.157761573616824 -0.00483911985088525 -0.110626158727342 -0.149446324488281 0.458174122969055
"Ech1.30Zm0.66T00.0600_iTp0.00_baseFe.sed" 1 0.804089894631403 0.622272443387459 0.366055632178515 0.238040212035116 0.241843939874911 0.168774765426434 0.148209431924499 -0.00230047049782911 -0.104776680811014 -0.139982344585093 0.468083383287947
"Ech1.30Zm0.66T00.0700_iTp0.00_baseFe.sed" 1 0.809979034043849 0.617603297835331 0.353132910577997 0.219806330772585 0.225298086400556 0.155794630057429 0.13484243647099 0.00111776530940233 -0.102000395591006 -0.130437260567973 0.476635496281204
"Ech1.30Zm0.66T00.0800_iTp0.00_baseFe.sed" 1 0.826730618901948 0.625458847742649 0.356350292321181 0.215537742179535 0.222638810843989 0.152498697160738 0.128495511008822 0.00181317456235774 -0.109286503351129 -0.142845205292559 0.461525867710023
"Ech1.30Zm0.66T00.0900_iTp0.00_baseFe.sed" 1 0.836823365172279 0.62190241421446 0.347149644100483 0.203279399283275 0.21178364960943 0.144472723800192 0.120841635010038 0.0034496930340282 -0.118932517172212 -0.158127803810544 0.443079294800825
"Ech1.30Zm0.66T00.1000_iTp0.00_baseFe.sed" 1 0.825095496391327 0.605284700621823 0.326026900808543 0.180757567126861 0.191626333294096 0.128950801428232 0.108439371721488 0.00607729941610557 -0.119565518262974 -0.158711763541703 0.439937798859305
"Ech1.30Zm0.66T00.1500_iTp0.00_baseFe.sed" 1 0.877103887468124 0.619406861682407 0.315594562719113 0.157682351955373 0.167387829350503 0.106496469021337 0.0857177634071746 0.0142791392444934 -0.116921380029282 -0.151751060153316 0.445150453366935
"Ech1.30Zm0.66T00.2000_iTp0.00_baseFe.sed" 1 0.925688574527697 0.633759107944925 0.311562753841528 0.140484981133696 0.150204308195939 0.0907888316263978 0.0687411331681744 0.0208619976289697 -0.107738172571544 -0.133126923090074 -0.161493605077737
"Ech1.30Zm0.66T00.2500_iTp0.00_baseFe.sed" 1 0.978382970230953 0.664818556886431 0.324637993616975 0.139201483864667 0.146312416297079 0.0861403043971336 0.0617993701293784 0.0248604418320895 -0.10228979815254 -0.12490402050318 -0.155104824966841
"Ech1.30Zm0.66T00.3000_iTp0.00_baseFe.sed" 1 1.00869443822033 0.689216291893771 0.340576391038638 0.144041983640122 0.148761613545702 0.0855575182784207 0.0586433708275678 0.0285517800883497 -0.103589792726694 -0.123631613294933 -0.155259820293026
"Ech1.30Zm0.66T00.3500_iTp0.00_baseFe.sed" 1 1.0379683638419 0.697539058109498 0.322435606319601 0.120054700604285 0.127491630884279 0.0693425852165461 0.0460340652567623 0.0343378535629739 -0.0945122290463161 -0.111807572167706 -0.138665709702451
"Ech1.30Zm0.66T00.4000_iTp0.00_baseFe.sed" 1 1.08721536771381 0.734340203789444 0.350767549999119 0.140535951254989 0.144211473096036 0.0803740531935659 0.0531329886691196 0.0330568887879963 -0.100875845771299 -0.112709952959861 -0.141828512845635
"Ech1.30Zm0.66T00.4500_iTp0.00_baseFe.sed" 1 1.12781244662141 0.77482015950207 0.381922006432049 0.161060107547016 0.161671766393567 0.0915965869442346 0.0598449559254135 0.0314918275574883 -0.109118862668609 -0.114584484757643 -0.14281148867515
"Ech1.30Zm0.66T00.5000_iTp0.00_baseFe.sed" 1 1.15836445303952 0.799249613752309 0.402150905750034 0.175203919584419 0.174007652420343 0.0993968898999071 0.0646547620405329 0.0305655304951813 -0.114333410030383 -0.117906003923579 -0.147975081085633
"Ech1.30Zm0.66T00.6000_iTp0.00_baseFe.sed" 1 1.22003803077281 0.845293701179344 0.442578283528022 0.204359386607905 0.199596829920708 0.115512058106049 0.0741954606806274 0.0281935111510023 -0.121430092504525 -0.121855255368658 -0.162759777537204
"Ech1.30Zm0.66T00.7000_iTp0.00_baseFe.sed" 1 1.29083936286268 0.916729635213656 0.516328945070754 0.258312955006289 0.24679379923235 0.144380622464595 0.0904273044640291 0.0236649062351404 -0.129843840915896 -0.132990522032216 -0.168938161988365
"Ech1.30Zm0.66T00.8000_iTp0.00_baseFe.sed" 1 1.34167193799847 0.975858488054797 0.585349500546585 0.308017051079645 0.289254190371523 0.170916126203963 0.106655782172041 0.0196298003934459 -0.140988059038747 -0.153225347992176 -0.206244414314668
"Ech1.30Zm0.66T00.9000_iTp0.00_baseFe.sed" 1 1.3668528496047 1.01476125016519 0.647498964189126 0.358753600453198 0.333284891286482 0.199873538076787 0.126165505630482 0.0137721266033424 -0.1511147405824 -0.17130363100928 -0.222199842028672
"Ech1.30Zm0.66T01.0000_iTp0.00_baseFe.sed" 1 1.41767941201022 1.0548657474334 0.693715143645079 0.402177530044469 0.374167001238462 0.228594187218675 0.148801484870816 0.00430346538155391 -0.17197866704376 -0.200269799017917 -0.255952677873083
"Ech1.30Zm0.66T01.2500_iTp0.00_baseFe.sed" 1 1.69194881095369 1.3431971928897 1.01875891888976 0.677956537694541 0.620871716832227 0.392121731304357 0.269608293082186 -0.033232933349467 -0.262314221014591 -0.322833419668612 -0.398664630365715
"Ech1.30Zm0.66T01.5000_iTp0.00_baseFe.sed" 1 1.76248841355428 1.41603564288113 1.11946761245488 0.76075194653464 0.694218765920127 0.434480844341422 0.29962710988751 -0.0387833750395714 -0.246899184820293 -0.298758234885838 -0.348862711319242
"Ech1.30Zm0.66T01.7500_iTp0.00_baseFe.sed" 1 1.91013839137696 1.55528668764056 1.26006255838975 0.866771114969396 0.788213726888443 0.490616127791853 0.339493177511869 -0.0498288398920721 -0.26966047799597 -0.328814899168009 -0.370238749849435
"Ech1.30Zm0.66T02.0000_iTp0.00_baseFe.sed" 1 1.88942748295226 1.5451505547674 1.26119489730341 0.867130418957416 0.78713925669453 0.489993305642926 0.338744463879081 -0.0495557238875648 -0.262625441856386 -0.321764926990369 -0.352157036660671
"Ech1.30Zm0.66T02.2500_iTp0.00_baseFe.sed" 1 1.93742343926054 1.59258355262573 1.3176077146823 0.909198583617496 0.822670607036386 0.509925028472423 0.351363208547298 -0.0528329335047886 -0.271525508589221 -0.332219867089634 -0.360664866596963
"Ech1.30Zm0.66T02.5000_iTp0.00_baseFe.sed" 1 1.96526100026786 1.62637900113307 1.36670290739777 0.948142794430638 0.855027668792403 0.528415992882699 0.363751574716318 -0.0563921723279606 -0.277631557687698 -0.340000644458172 -0.367740526983056
"Ech1.30Zm0.66T02.7500_iTp0.00_baseFe.sed" 1 1.98242476397012 1.64620338831097 1.39252504387299 0.968882524650766 0.872419663679665 0.53881103896866 0.371004624253629 -0.0587915299566788 -0.282515207183565 -0.346126980116452 -0.372881330334849
"Ech1.30Zm0.66T03.0000_iTp0.00_baseFe.sed" 1 1.97375790037913 1.63980003008447 1.39061973798179 0.965943380726003 0.869366311331646 0.53724051878072 0.369853699412729 -0.0584526512709402 -0.281373523567893 -0.344844818549745 -0.370862509543898
"Ech1.30Zm0.66T03.2500_iTp0.00_baseFe.sed" 1 1.98430237825858 1.65287716876109 1.41281121196373 0.984551484164456 0.883852632739817 0.545738906517542 0.375391830349685 -0.0603984910079731 -0.283119957013426 -0.346410174399296 -0.372982635508791
"Ech1.30Zm0.66T03.5000_iTp0.00_baseFe.sed" 1 2.00042868803389 1.672251841231 1.43891669308795 1.00549009494499 0.901169857134661 0.555491257510184 0.381947241631934 -0.0623131080596409 -0.286881974537479 -0.351643246342348 -0.378318834860778
"Ech1.30Zm0.66T03.7500_iTp0.00_baseFe.sed" 1 2.01147216925312 1.6872257732627 1.46234879376159 1.02132947325264 0.914717068632498 0.563341035272416 0.387596305179542 -0.0640320141657327 -0.291930054935776 -0.35503723835248 -0.381093662739644
"Ech1.30Zm0.66T04.0000_iTp0.00_baseFe.sed" 1 2.00922622152186 1.68940664426385 1.4726533153644 1.02705344183761 0.91976762664784 0.566180181131642 0.389589705647012 -0.0648020142087802 -0.293260141519553 -0.353426328742771 -0.379708525105272
"Ech1.30Zm0.66T04.5000_iTp0.00_baseFe.sed" 1 2.02994636351735 1.71481940410224 1.50903937018199 1.05325409219478 0.943692802735498 0.579811147318935 0.399932749307453 -0.0675924403149253 -0.299548605943542 -0.361207166462776 -0.388582950645514
"Ech1.30Zm0.66T05.0000_iTp0.00_baseFe.sed" 1 2.05170306733429 1.74073687530894 1.54331676800611 1.0770292366732 0.965555164628057 0.591899643596932 0.409229444963358 -0.0704515675472237 -0.306340820908076 -0.367707430511473 -0.395935358140747
"Ech1.30Zm0.66T05.5000_iTp0.00_baseFe.sed" 1 2.05967208121517 1.75241229282135 1.56225822787326 1.08895712268041 0.976926251175414 0.597740024487152 0.413463424033026 -0.071979848008624 -0.31029055766362 -0.370702495439829 -0.399974495609527
"Ech1.30Zm0.66T06.0000_iTp0.00_baseFe.sed" 1 2.07377830412499 1.76831077318415 1.58119168510581 1.1046199701141 0.991830881126504 0.606111556138984 0.419992332426645 -0.0737087648334409 -0.312890909328061 -0.376671480697041 -0.405741421486354
"Ech1.30Zm0.66T06.5000_iTp0.00_baseFe.sed" 1 2.08792824793103 1.78597938463535 1.60364727070224 1.12047856470153 1.00690299092113 0.614343406607659 0.426318752434511 -0.0757956480246946 -0.319911797594486 -0.381098399487925 -0.409265592084708
"Ech1.30Zm0.66T07.0000_iTp0.00_baseFe.sed" 1 2.10128638254029 1.80330557494872 1.62670159185926 1.13606563893889 1.02092893871699 0.621894626224261 0.43207738924589 -0.0772763276635828 -0.324330986567347 -0.385168735799425 -0.415742553265474
"Ech1.30Zm0.66T07.5000_iTp0.00_baseFe.sed" 1 2.11167298676071 1.81596768408858 1.6427933523442 1.14632600371655 1.03103894101331 0.627011658708469 0.436056995945535 -0.0784681174648085 -0.325916198862686 -0.388006698133267 -0.420588947466996
"Ech1.30Zm0.66T08.0000_iTp0.00_baseFe.sed" 1 2.11662570543984 1.82367465449931 1.65416161397836 1.15397385728721 1.03888793031254 0.631487203146008 0.439842621884807 -0.0799977612471139 -0.33283093101771 -0.391824363385211 -0.429114008850405
"Ech1.30Zm0.66T08.5000_iTp0.00_baseFe.sed" 1 2.12609364378963 1.83391482419766 1.66659487252012 1.16261420210634 1.04673282392717 0.635744047013915 0.443113398464661 -0.0810983242229497 -0.336069019639964 -0.396316279430323 -0.434302349224225
"Ech1.30Zm0.66T09.0000_iTp0.00_baseFe.sed" 1 2.13801684930998 1.8465747327799 1.68184590129057 1.17207308911784 1.05506174605358 0.640764726233002 0.447171662822271 -0.0822697170596882 -0.339351292213067 -0.39985407805959 -0.43834207757449
"Ech1.30Zm0.66T09.5000_iTp0.00_baseFe.sed" 1 2.15069662591193 1.85888408465551 1.69564707155401 1.18025690394717 1.06210575341223 0.644710747620024 0.450378889090757 -0.083295853294203 -0.342438388821932 -0.403521406289912 -0.442448850233248
"Ech1.30Zm0.66T10.0000_iTp0.00_baseFe.sed" 1 2.16098099985615 1.87017573694354 1.70767245964093 1.18808124834791 1.06926226323201 0.648621130875895 0.453434075548785 -0.0842057165792056 -0.346268042475984 -0.406871237276036 -0.447276437980904
"Ech1.30Zm0.66T10.5000_iTp0.00_baseFe.sed" 1 2.16910688295225 1.8809621775146 1.71931231226729 1.19584222470925 1.07690021535372 0.653109525273393 0.457184468191556 -0.085589857691744 -0.35087876321542 -0.409355055408653 -0.449907848717444
"Ech1.30Zm0.66T11.0000_iTp0.00_baseFe.sed" 1 2.18038554444638 1.89260801066786 1.73162571614317 1.20363563624009 1.08392774811979 0.65640440006554 0.459787275638064 -0.0862958461765544 -0.352277259803927 -0.412656950030893 -0.452409328609349
"Ech1.30Zm0.66T11.5000_iTp0.00_baseFe.sed" 1 2.18392423917483 1.89726158229513 1.7365404473378 1.20640275757775 1.08601690938694 0.657514853145216 0.460578371265527 -0.086147436412034 -0.351515548624732 -0.414606913621 -0.453763351913963
"Ech1.30Zm0.66T12.0000_iTp0.00_baseFe.sed" 1 2.18568874598557 1.89646862146543 1.73489167641573 1.20590353720939 1.08573013208283 0.657608876327117 0.460959601779763 -0.0863813404539542 -0.35181735663997 -0.416068643442259 -0.455181214920756
"Ech1.30Zm0.66T12.5000_iTp0.00_baseFe.sed" 1 2.19062589521198 1.90018078157509 1.7365941609104 1.20740620506631 1.08779432900847 0.659005184702437 0.462582081249252 -0.0870076385876217 -0.353734815250135 -0.416551416302283 -0.455630963286751
"Ech1.30Zm0.66T13.0000_iTp0.00_baseFe.sed" 1 2.19250673899271 1.90112777824388 1.73702119047303 1.20692556835954 1.08642683120544 0.658073311901973 0.46194719244933 -0.0867028037915958 -0.352899186594158 -0.418726221361354 -0.457398446516294
"Ech1.30Zm0.66T13.5000_iTp0.00_baseFe.sed" 1 2.19512420599455 1.90213977489087 1.73663473307971 1.20742916482679 1.08741695007745 0.658754649753604 0.463010335703885 -0.0869257685840523 -0.352218701216799 -0.419698550718266 -0.458549617732331
"Ech1.30Zm0.66T14.0000_iTp0.00_baseFe.sed" 1 2.16904178999165 1.8592204424388 1.67617459692417 1.16959221112964 1.0569436566412 0.643482588540564 0.454064017155744 -0.0845648327447748 -0.346204727935017 -0.414610069133161 -0.450168603463595
"Ech1.30Zm0.96T00.0300_iTp0.00_baseFe.sed" 1 0.453473748105708 0.199340603071477 -0.00352161604648416 -0.0754210095959991 -0.0505191703264387 -0.0403888620079869 -0.0148779816118321 0.0429839383455288 0.0436756205711362 0.0450102238091006 0.653734800688724
"Ech1.30Zm0.96T00.0400_iTp0.00_baseFe.sed" 1 0.551937962040867 0.278680214102749 0.0526987121575218 -0.0373706051152709 -0.0181849944766554 -0.0186083078474866 0.00057038163031109 0.0415127352787863 0.0257651204574216 0.0426654617959343 0.651034696533642
"Ech1.30Zm0.96T00.0500_iTp0.00_baseFe.sed" 1 0.625555685937542 0.343011390738923 0.0973064512861725 -0.00589365887829274 0.00907407540594818 0.000265950114879843 0.01328641068406 0.0398451394889605 0.0118267071089235 0.0355459731322014 0.643126002610103
"Ech1.30Zm0.96T00.0600_iTp0.00_baseFe.sed" 1 0.681984561093273 0.378908403949993 0.120070288005067 0.00787882983780719 0.0217042984390474 0.00743483506826692 0.0149048793602162 0.0408696380178242 0.00672476817992163 0.0225130206102619 0.630048914939195
"Ech1.30Zm0.96T00.0700_iTp0.00_baseFe.sed" 1 0.717219253820204 0.432130204053735 0.173072356602148 0.0478582115638773 0.0607746280105061 0.0343651065732331 0.0326530138317906 0.0349348501956825 -0.00747603680164843 0.00176407404376278 0.608834580227239
"Ech1.30Zm0.96T00.0800_iTp0.00_baseFe.sed" 1 0.779759856567537 0.491460676218551 0.23125501178103 0.097433196754011 0.107741406873785 0.0680459132220506 0.0576907238908859 0.0256819211083723 -0.0349645075490344 -0.0367721475758032 0.568271762404962
"Ech1.30Zm0.96T00.0900_iTp0.00_baseFe.sed" 1 0.805431357371816 0.526169025375268 0.267607899372422 0.128516571199725 0.13763441760257 0.0908541528038285 0.0759744274197232 0.0177083690228557 -0.0764453992992316 -0.090859974426877 0.510076581267185
"Ech1.30Zm0.96T00.1000_iTp0.00_baseFe.sed" 1 0.816853911472663 0.55150669672787 0.292446471166869 0.146924082200869 0.155576632240511 0.104075334196722 0.0847456954259656 0.0134884497351635 -0.102312539701572 -0.125801990786343 0.470961317464315
"Ech1.30Zm0.96T00.1500_iTp0.00_baseFe.sed" 1 0.884984224976336 0.631394719798124 0.36594233059661 0.202203413378285 0.208651293069011 0.141455984413582 0.111134006846498 0.00342907360531797 -0.143303886378689 -0.175200209772541 0.419573293903184
"Ech1.30Zm0.96T00.2000_iTp0.00_baseFe.sed" 1 0.930652150626472 0.661217407715455 0.381683583717873 0.204998021637508 0.208607504809322 0.138994744210279 0.105423592739442 0.00605214993142056 -0.147959913419854 -0.176769908093988 0.41647825206357
"Ech1.30Zm0.96T00.2500_iTp0.00_baseFe.sed" 1 0.964417947853164 0.668715312607802 0.372569177297137 0.189860826359435 0.192272439157946 0.12640461105552 0.093685337796714 0.00999909053022918 -0.140701823969451 -0.163617403993115 -0.149263797046103
"Ech1.30Zm0.96T00.3000_iTp0.00_baseFe.sed" 1 0.97682636001062 0.665836181668766 0.348266571465274 0.162038385039139 0.165444536103649 0.106116616061414 0.0771585979970126 0.0167079843135696 -0.132687682635122 -0.154237759012275 -0.139164092767828
"Ech1.30Zm0.96T00.3500_iTp0.00_baseFe.sed" 1 0.986689657195711 0.674980439691623 0.349843581530664 0.157219745935492 0.161176151020101 0.100934119897886 0.0711796951576957 0.0204437793268681 -0.126365655025552 -0.141251691917333 -0.131827267026239
"Ech1.30Zm0.96T00.4000_iTp0.00_baseFe.sed" 1 1.02546698288342 0.707633961876383 0.374864627248868 0.174492397872157 0.176557482842526 0.111250569764053 0.0776766868163463 0.0194280915166445 -0.13677688693717 -0.148655916430471 -0.142454484115177
"Ech1.30Zm0.96T00.4500_iTp0.00_baseFe.sed" 1 1.06191592161758 0.739339256965252 0.404145804287865 0.195196476526931 0.194070859734225 0.12287980342235 0.0846931276522298 0.0178166808711069 -0.14650521509742 -0.154435215233605 -0.155000643920729
"Ech1.30Zm0.96T00.5000_iTp0.00_baseFe.sed" 1 1.09586747564289 0.769763741644724 0.426371491141666 0.211540997232163 0.209058232019061 0.13286541491054 0.0920901980417312 0.015665534164512 -0.153802843601497 -0.162790284932356 -0.164798961944655
"Ech1.30Zm0.96T00.6000_iTp0.00_baseFe.sed" 1 1.16220779865654 0.830439175186442 0.478638654889437 0.248482161363526 0.240373451344567 0.153415523644114 0.105130911987828 0.0119724275912887 -0.165901983686723 -0.162618531820598 -0.173971406722828
"Ech1.30Zm0.96T00.7000_iTp0.00_baseFe.sed" 1 1.21169025656809 0.868647275385896 0.510417942552792 0.270435611989711 0.259564814596416 0.165644607575572 0.112480577177649 0.00961862437591776 -0.174021524926019 -0.166501647677393 -0.181349676752021
"Ech1.30Zm0.96T00.8000_iTp0.00_baseFe.sed" 1 1.25826834465553 0.901436409877746 0.53536635101058 0.288072477925652 0.276483547059783 0.175919796904225 0.118807862212364 0.00767380999879208 -0.177086976590076 -0.171354146465887 -0.187584749964515
"Ech1.30Zm0.96T00.9000_iTp0.00_baseFe.sed" 1 1.32493354917899 0.966810804550775 0.607149022167206 0.341260033078342 0.323100737428106 0.205739062412079 0.13732683340217 0.00229391012551616 -0.188948323102309 -0.186975240871959 -0.204920749023586
"Ech1.30Zm0.96T01.0000_iTp0.00_baseFe.sed" 1 1.39342902481238 1.03766889774262 0.691300946623201 0.410455485422105 0.385666550843837 0.246687007090429 0.165645406730647 -0.00673861729413261 -0.202863652611882 -0.209219122770548 -0.230060981530784
"Ech1.30Zm0.96T01.2500_iTp0.00_baseFe.sed" 1 1.59075372695681 1.2387489754329 0.926637060464444 0.613441635969338 0.567268853686443 0.369373633280119 0.255585049848477 -0.0356656987496109 -0.274485324017803 -0.304918570699343 -0.328947780033317
"Ech1.30Zm0.96T01.5000_iTp0.00_baseFe.sed" 1 1.63231631656667 1.30490144288274 1.03411840507763 0.703716747325672 0.646058768085027 0.414873087481851 0.285721350173588 -0.0407343581557313 -0.252556970567781 -0.289556695289747 -0.306523301465489
"Ech1.30Zm0.96T01.7500_iTp0.00_baseFe.sed" 1 1.71108506157516 1.36045261316029 1.06678805956967 0.727491251930232 0.665878271879208 0.426845132150234 0.294283995281518 -0.0418369200991293 -0.250483702210659 -0.297105167401639 -0.31129182187594
"Ech1.30Zm0.96T02.0000_iTp0.00_baseFe.sed" 1 1.71457237476288 1.37377982390115 1.09598903314685 0.74883447286436 0.683060983671638 0.435174287390666 0.298427360174855 -0.0418605215613184 -0.239985522239962 -0.28703671935547 -0.299956006501318
